66	0.002303000
74	0.012260000
298	0.000002000
335	0.000094000
346	0.000006000
346	0.000008000
346	0.000008000
346	0.000008000
346	0.000009000
346	0.000009000
346	0.000012000
346	0.000012000
346	0.000012000
346	0.000012000
346	0.000012000
346	0.000012000
346	0.000014000
346	0.000015000
346	0.000092000
346	0.000092000
346	0.013575000
434	0.000004000
930	0.000002000
930	0.000004000
930	0.000004000
930	0.000004000
930	0.000004000
930	0.000004000
930	0.000004000
930	0.000005000
930	0.000005000
930	0.000005000
930	0.000006000
930	0.000006000
930	0.000006000
930	0.000007000
930	0.000007000
930	0.000007000
930	0.000007000
930	0.000007000
930	0.000008000
930	0.000008000
930	0.000008000
930	0.000008000
930	0.000008000
930	0.000008000
930	0.000008000
930	0.000008000
930	0.000009000
930	0.000009000
930	0.000009000
930	0.000009000
930	0.000009000
930	0.000009000
930	0.000009000
930	0.000009000
930	0.000009000
930	0.000009000
930	0.000010000
930	0.000010000
930	0.000010000
930	0.000010000
930	0.000010000
930	0.000010000
930	0.000010000
930	0.000010000
930	0.000010000
930	0.000010000
930	0.000010000
930	0.000010000
930	0.000010000
930	0.000011000
930	0.000011000
930	0.000011000
930	0.000011000
930	0.000011000
930	0.000011000
930	0.000011000
930	0.000011000
930	0.000011000
930	0.000011000
930	0.000011000
930	0.000011000
930	0.000012000
930	0.000012000
930	0.000012000
930	0.000012000
930	0.000012000
930	0.000012000
930	0.000012000
930	0.000012000
930	0.000012000
930	0.000012000
930	0.000013000
930	0.000013000
930	0.000013000
930	0.000013000
930	0.000014000
930	0.000014000
930	0.000014000
930	0.000014000
930	0.000014000
930	0.000014000
930	0.000014000
930	0.000014000
930	0.000014000
930	0.000014000
930	0.000015000
930	0.000015000
930	0.000015000
930	0.000015000
930	0.000015000
930	0.000015000
930	0.000015000
930	0.000015000
930	0.000015000
930	0.000015000
930	0.000015000
930	0.000016000
930	0.000016000
930	0.000016000
930	0.000016000
930	0.000017000
930	0.000017000
930	0.000018000
930	0.000019000
930	0.000020000
930	0.000020000
930	0.000021000
930	0.000021000
930	0.000021000
930	0.000027000
930	0.000028000
930	0.000037000
930	0.000056000
930	0.000070000
930	0.000071000
930	0.000078000
930	0.000079000
930	0.000079000
930	0.000081000
930	0.000082000
930	0.000082000
930	0.000084000
930	0.000085000
930	0.000088000
930	0.000091000
930	0.000093000
930	0.000093000
930	0.000094000
930	0.000094000
930	0.000094000
930	0.000095000
930	0.000096000
930	0.000096000
930	0.000098000
930	0.000098000
930	0.000099000
930	0.000099000
930	0.000100000
930	0.000100000
930	0.000101000
930	0.000101000
930	0.000101000
930	0.000101000
930	0.000101000
930	0.000103000
930	0.000103000
930	0.000103000
930	0.000110000
930	0.000116000
930	0.000119000
930	0.000164000
930	0.000567000
930	0.001638000
930	0.003896000
930	0.017248000
955	0.000010000
1062	0.000004000
1210	0.000003000
1210	0.000006000
1210	0.000007000
1210	0.000089000
1210	0.000090000
1210	0.000093000
1210	0.006204000
1273	0.000003000
1273	0.000005000
1274	0.000013000
1514	0.000002000
1514	0.000002000
1514	0.000003000
1514	0.000003000
1514	0.000003000
1514	0.000003000
1514	0.000003000
1514	0.000003000
1514	0.000003000
1514	0.000003000
1514	0.000003000
1514	0.000003000
1514	0.000003000
1514	0.000003000
1514	0.000003000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000004000
1514	0.000005000
1514	0.000005000
1514	0.000005000
1514	0.000005000
1514	0.000005000
1514	0.000005000
1514	0.000005000
1514	0.000005000
1514	0.000005000
1514	0.000005000
1514	0.000005000
1514	0.000005000
1514	0.000005000
1514	0.000005000
1514	0.000005000
1514	0.000005000
